Date,Open,High,Low,Close,Adj Close,Volume,Returns
2022-09-09,155.47,157.82,154.75,157.37,155.82564,68028800.0,0.018839806
2022-09-12,159.59,164.26,159.3,163.43,161.82614,104956000.0,0.038507808
2022-09-13,159.9,160.54,153.37,153.84,152.33026,122656600.0,-0.058679517
2022-09-14,154.79,157.1,153.61,155.31,153.78583,87965400.0,0.009555333
2022-09-15,154.65,155.24,151.38,152.37,150.8747,90481100.0,-0.018929785
2022-09-16,151.21,151.35,148.37,150.7,149.22108,162278800.0,-0.010960156
2022-09-19,149.31,154.56,149.1,154.48,152.964,81474200.0,0.02508305
2022-09-20,153.4,158.08,153.08,156.9,155.36024,107689800.0,0.015665386
2022-09-21,157.34,158.74,153.6,153.72,152.21146,101696800.0,-0.02026766
2022-09-22,152.38,154.47,150.91,152.74,151.24106,86652500.0,-0.0063753277
2022-09-23,151.19,151.47,148.56,150.43,148.95375,96029900.0,-0.01512359
2022-09-26,149.66,153.77,149.64,150.77,149.29042,93339400.0,0.0022602312
2022-09-27,152.74,154.72,149.95,151.76,150.27068,84442700.0,0.006566095
2022-09-28,147.64,150.64,144.84,149.84,148.3695,146691400.0,-0.012651629
2022-09-29,146.1,146.72,140.68,142.48,141.08176,128138200.0,-0.04911892
2022-09-30,141.28,143.1,138.0,138.2,136.84378,124925300.0,-0.03003915
2022-10-03,138.21,143.07,137.69,142.45,141.05205,114311700.0,0.030752346
2022-10-04,145.03,146.22,144.26,146.1,144.66624,87830100.0,0.025623143
2022-10-05,144.07,147.38,143.01,146.4,144.9633,79471000.0,0.002053403
2022-10-06,145.81,147.54,145.22,145.43,144.00279,68402200.0,-0.0066258856
2022-10-07,142.54,143.1,139.45,140.09,138.71523,85925600.0,-0.036718503
2022-10-10,140.42,141.89,138.57,140.42,139.04199,74899000.0,0.0023556675
2022-10-11,139.9,141.35,138.22,138.98,137.6161,77033700.0,-0.010255089
2022-10-12,139.13,140.36,138.16,138.34,136.98239,70433700.0,-0.004604932
2022-10-13,134.99,143.59,134.37,142.99,141.58676,113224000.0,0.033612862
2022-10-14,144.31,144.52,138.19,138.38,137.022,88598000.0,-0.032240007
2022-10-17,141.07,142.9,140.27,142.41,141.01245,85250900.0,0.02912268
2022-10-18,145.49,146.7,140.61,143.75,142.33928,99136600.0,0.009409296
2022-10-19,141.69,144.95,141.5,143.86,142.44821,61758300.0,0.0007653017
2022-10-20,143.02,145.89,142.65,143.39,141.9828,64522000.0,-0.0032672107
2022-10-21,142.87,147.85,142.65,147.27,145.82475,86548600.0,0.027059259
2022-10-24,147.19,150.23,146.0,149.45,147.98335,75981900.0,0.014802699
2022-10-25,150.09,152.49,149.36,152.34,150.84502,74732300.0,0.019337742
2022-10-26,150.96,151.99,148.04,149.35,147.88434,88194300.0,-0.019627284
2022-10-27,148.07,149.05,144.13,144.8,143.37898,109180200.0,-0.030465402
2022-10-28,148.2,157.5,147.82,155.74,154.21162,164762400.0,0.07555251
2022-10-31,153.16,154.24,151.92,153.34,151.83517,97943200.0,-0.015410314
2022-11-01,155.08,155.45,149.13,150.65,149.17159,80379300.0,-0.017542638
2022-11-02,148.95,152.17,145.0,145.03,143.60674,93604600.0,-0.037305027
2022-11-03,142.06,142.8,138.75,138.88,137.5171,97918500.0,-0.042404905
2022-11-04,142.09,142.67,134.38,138.38,137.24931,140814800.0,-0.0019473342
2022-11-07,137.11,139.15,135.67,138.92,137.78487,83374600.0,0.0039020448
2022-11-08,140.41,141.43,137.49,139.5,138.36014,89908500.0,0.004175144
2022-11-09,138.5,138.55,134.59,134.87,133.76797,74917800.0,-0.03318993
2022-11-10,141.24,146.87,139.5,146.87,145.66989,118854000.0,0.088974334
2022-11-11,145.82,150.01,144.37,149.7,148.4768,93979700.0,0.019269016
2022-11-14,148.97,150.28,147.43,148.28,147.0684,73374100.0,-0.009485667
2022-11-15,152.22,153.59,148.56,150.04,148.81401,89868300.0,0.011869344
2022-11-16,149.13,149.87,147.29,148.79,147.57422,64218300.0,-0.00833115
2022-11-17,146.43,151.48,146.15,150.72,149.48848,80389400.0,0.012971513
2022-11-18,152.31,152.7,149.97,151.29,150.05379,74829600.0,0.0037816132
2022-11-21,150.16,150.37,147.72,148.01,146.8006,58724100.0,-0.021680154
2022-11-22,148.13,150.42,146.93,150.18,148.95287,51804100.0,0.014661163
2022-11-23,149.45,151.83,149.34,151.07,149.83562,58301400.0,0.0059263813
2022-11-25,148.31,148.88,147.12,148.11,146.8998,35195900.0,-0.019593615
2022-11-28,145.14,146.64,143.38,144.22,143.04158,69246000.0,-0.026264267
2022-11-29,144.29,144.81,140.35,141.17,140.01648,83763800.0,-0.0211484
2022-11-30,141.4,148.72,140.55,148.03,146.82043,111380900.0,0.04859396
2022-12-01,148.21,149.13,146.61,148.31,147.09814,71250400.0,0.0018914939
2022-12-02,145.96,148.0,145.65,147.81,146.60223,65447400.0,-0.0033712909
2022-12-05,147.77,150.92,145.77,146.63,145.43192,68826400.0,-0.007982952
2022-12-06,147.07,147.3,141.92,142.91,141.7423,64727200.0,-0.025370091
2022-12-07,142.19,143.37,140.0,140.94,139.78838,69721100.0,-0.0137850065
2022-12-08,142.36,143.52,141.1,142.65,141.48439,62128300.0,0.0121327285
2022-12-09,142.34,145.57,140.9,142.16,140.99841,76097000.0,-0.0034348466
2022-12-12,142.7,144.5,141.06,144.49,143.30937,70462700.0,0.016389964
2022-12-13,149.5,149.97,144.24,145.47,144.28136,93886200.0,0.0067824237
2022-12-14,145.35,146.66,141.16,143.21,142.03983,82291200.0,-0.015535835
2022-12-15,141.11,141.8,136.03,136.5,135.38467,98931900.0,-0.046854123
2022-12-16,136.69,137.65,133.73,134.51,133.4109,160156900.0,-0.014578978
2022-12-19,135.11,135.2,131.32,132.37,131.2884,79592600.0,-0.015909476
2022-12-20,131.39,133.25,129.89,132.3,131.21896,77432800.0,-0.00052893284
2022-12-21,132.98,136.81,132.75,135.45,134.3432,85928000.0,0.023809342
2022-12-22,134.35,134.56,130.3,132.23,131.14954,77852100.0,-0.023772432
2022-12-23,130.92,132.42,129.64,131.86,130.78258,63814900.0,-0.0027980169
2022-12-27,131.38,131.41,128.72,130.03,128.96751,69007800.0,-0.0138784805
2022-12-28,129.67,131.03,125.87,126.04,125.010124,85438400.0,-0.030685168
2022-12-29,127.99,130.48,127.73,129.61,128.55095,75703700.0,0.028324304
2022-12-30,128.41,129.95,127.43,129.93,128.86833,77034200.0,0.0024689261
